municipality,municipality code,year,gender,age,ethnicity,education,income,income observations,days in hospital,days in hospital observations,number of hospitalizations,number of hospitalizations observations
Albertslund,165,1995,Women,30-39,Non-western immigrants and descendants,No higher education,133903.253,77.0,,,,
Albertslund,165,1995,Women,40-49,Danish,Higher education,231183.154,797.0,,,,
Albertslund,165,1995,Women,40-49,Danish,No higher education,217509.474,1269.0,,,,
Albertslund,165,1995,Women,40-49,Immigrants and descendants,Higher education,211570.94,54.0,,,,
Albertslund,165,1995,Women,40-49,Immigrants and descendants,No higher education,170438.473,87.0,,,,
Albertslund,165,1995,Women,40-49,Non-western immigrants and descendants,Higher education,236824.182,1482.0,,,,
Albertslund,165,1995,Women,40-49,Non-western immigrants and descendants,No higher education,152682.165,55.0,,,,
Albertslund,165,1995,Women,50-59,Danish,Higher education,198451.573,63.0,,,,
Albertslund,165,1995,Women,50-59,Danish,No higher education,277880.009,392.0,,,,
Albertslund,165,1995,Women,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1995,Women,50-59,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1995,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1995,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1995,Women,60-65,Danish,Higher education,258864.152,80.0,,,,
Albertslund,165,1995,Women,60-65,Danish,No higher education,201171.461,500.0,,,,
Albertslund,165,1995,Women,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1995,Women,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1995,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1995,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Men,30-39,Danish,Higher education,213386.335,335.0,,,,
Albertslund,165,1996,Men,30-39,Danish,No higher education,187057.606,1338.0,,,,
Albertslund,165,1996,Men,30-39,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,30-39,Immigrants and descendants,No higher education,137681.832,104.0,,,,
Albertslund,165,1996,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,30-39,Non-western immigrants and descendants,No higher education,137990.318,93.0,,,,
Albertslund,165,1996,Men,40-49,Danish,Higher education,242578.278,503.0,,,,
Albertslund,165,1996,Men,40-49,Danish,No higher education,215968.113,1172.0,,,,
Albertslund,165,1996,Men,40-49,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,40-49,Immigrants and descendants,No higher education,165128.106,115.0,,,,
Albertslund,165,1996,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,40-49,Non-western immigrants and descendants,No higher education,148179.503,82.0,,,,
Albertslund,165,1996,Men,50-59,Danish,Higher education,297487.975,401.0,,,,
Albertslund,165,1996,Men,50-59,Danish,No higher education,246643.324,1344.0,,,,
Albertslund,165,1996,Men,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,50-59,Immigrants and descendants,No higher education,171959.373,108.0,,,,
Albertslund,165,1996,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,50-59,Non-western immigrants and descendants,No higher education,149723.287,75.0,,,,
Albertslund,165,1996,Men,60-65,Danish,Higher education,308255.11,120.0,,,,
Albertslund,165,1996,Men,60-65,Danish,No higher education,222015.848,493.0,,,,
Albertslund,165,1996,Men,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Women,30-39,Danish,Higher education,204862.275,501.0,,,,
Albertslund,165,1996,Women,30-39,Danish,No higher education,180563.159,1351.0,,,,
Albertslund,165,1996,Women,30-39,Immigrants and descendants,Higher education,141072.868,103.0,,,,
Albertslund,165,1996,Women,30-39,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Women,30-39,Non-western immigrants and descendants,No higher education,130465.344,85.0,,,,
Albertslund,165,1996,Women,40-49,Danish,Higher education,235865.025,769.0,,,,
Albertslund,165,1996,Women,40-49,Danish,No higher education,217328.022,1157.0,,,,
Albertslund,165,1996,Women,40-49,Immigrants and descendants,Higher education,207929.19,52.0,,,,
Albertslund,165,1996,Women,40-49,Immigrants and descendants,No higher education,176680.988,96.0,,,,
Albertslund,165,1996,Women,40-49,Non-western immigrants and descendants,Higher education,238955.257,1505.0,,,,
Albertslund,165,1996,Women,40-49,Non-western immigrants and descendants,No higher education,155080.588,61.0,,,,
Albertslund,165,1996,Women,50-59,Danish,Higher education,202388.698,59.0,,,,
Albertslund,165,1996,Women,50-59,Danish,No higher education,280284.445,437.0,,,,
Albertslund,165,1996,Women,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Women,50-59,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Women,60-65,Danish,Higher education,266673.121,89.0,,,,
Albertslund,165,1996,Women,60-65,Danish,No higher education,203643.525,533.0,,,,
Albertslund,165,1996,Women,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Women,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1996,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1996,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Men,30-39,Danish,Higher education,213693.397,346.0,,,,
Albertslund,165,1997,Men,30-39,Danish,No higher education,187430.334,1408.0,,,,
Albertslund,165,1997,Men,30-39,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,30-39,Immigrants and descendants,No higher education,137111.803,124.0,,,,
Albertslund,165,1997,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,30-39,Non-western immigrants and descendants,No higher education,133597.349,111.0,,,,
Albertslund,165,1997,Men,40-49,Danish,Higher education,243504.969,485.0,,,,
Albertslund,165,1997,Men,40-49,Danish,No higher education,216275.703,1090.0,,,,
Albertslund,165,1997,Men,40-49,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,40-49,Immigrants and descendants,No higher education,163937.621,109.0,,,,
Albertslund,165,1997,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,40-49,Non-western immigrants and descendants,No higher education,150231.029,84.0,,,,
Albertslund,165,1997,Men,50-59,Danish,Higher education,300377.79,429.0,,,,
Albertslund,165,1997,Men,50-59,Danish,No higher education,250632.227,1354.0,,,,
Albertslund,165,1997,Men,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,50-59,Immigrants and descendants,No higher education,174662.707,117.0,,,,
Albertslund,165,1997,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,50-59,Non-western immigrants and descendants,No higher education,149288.447,81.0,,,,
Albertslund,165,1997,Men,60-65,Danish,Higher education,302906.691,124.0,,,,
Albertslund,165,1997,Men,60-65,Danish,No higher education,225892.364,543.0,,,,
Albertslund,165,1997,Men,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Women,30-39,Danish,Higher education,205378.518,509.0,,,,
Albertslund,165,1997,Women,30-39,Danish,No higher education,181125.421,1363.0,,,,
Albertslund,165,1997,Women,30-39,Immigrants and descendants,Higher education,139996.478,120.0,,,,
Albertslund,165,1997,Women,30-39,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Women,30-39,Non-western immigrants and descendants,No higher education,133650.556,102.0,,,,
Albertslund,165,1997,Women,40-49,Danish,Higher education,239037.047,747.0,,,,
Albertslund,165,1997,Women,40-49,Danish,No higher education,217036.72,1058.0,,,,
Albertslund,165,1997,Women,40-49,Immigrants and descendants,Higher education,213578.456,50.0,,,,
Albertslund,165,1997,Women,40-49,Immigrants and descendants,No higher education,175559.076,95.0,,,,
Albertslund,165,1997,Women,40-49,Non-western immigrants and descendants,Higher education,242737.569,1530.0,,,,
Albertslund,165,1997,Women,40-49,Non-western immigrants and descendants,No higher education,157710.118,65.0,,,,
Albertslund,165,1997,Women,50-59,Danish,Higher education,203467.045,62.0,,,,
Albertslund,165,1997,Women,50-59,Danish,No higher education,286274.426,480.0,,,,
Albertslund,165,1997,Women,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Women,50-59,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Women,60-65,Danish,Higher education,270136.374,101.0,,,,
Albertslund,165,1997,Women,60-65,Danish,No higher education,205036.732,571.0,,,,
Albertslund,165,1997,Women,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Women,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1997,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1997,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Men,30-39,Danish,Higher education,220715.161,357.0,,,,
Albertslund,165,1998,Men,30-39,Danish,No higher education,196598.424,1401.0,,,,
Albertslund,165,1998,Men,30-39,Immigrants and descendants,Higher education,175228.84,54.0,,,,
Albertslund,165,1998,Men,30-39,Immigrants and descendants,No higher education,145891.33,128.0,,,,
Albertslund,165,1998,Men,30-39,Non-western immigrants and descendants,Higher education,173146.014,50.0,,,,
Albertslund,165,1998,Men,30-39,Non-western immigrants and descendants,No higher education,145117.373,115.0,,,,
Albertslund,165,1998,Men,40-49,Danish,Higher education,251563.767,463.0,,,,
Albertslund,165,1998,Men,40-49,Danish,No higher education,219802.222,1056.0,,,,
Albertslund,165,1998,Men,40-49,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,40-49,Immigrants and descendants,No higher education,168436.168,93.0,,,,
Albertslund,165,1998,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,40-49,Non-western immigrants and descendants,No higher education,156525.832,72.0,,,,
Albertslund,165,1998,Men,50-59,Danish,Higher education,303193.704,443.0,,,,
Albertslund,165,1998,Men,50-59,Danish,No higher education,259086.422,1325.0,,,,
Albertslund,165,1998,Men,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,50-59,Immigrants and descendants,No higher education,172469.961,132.0,,,,
Albertslund,165,1998,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,50-59,Non-western immigrants and descendants,No higher education,153380.316,96.0,,,,
Albertslund,165,1998,Men,60-65,Danish,Higher education,312092.128,131.0,,,,
Albertslund,165,1998,Men,60-65,Danish,No higher education,233915.204,560.0,,,,
Albertslund,165,1998,Men,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Women,30-39,Danish,Higher education,212959.697,515.0,,,,
Albertslund,165,1998,Women,30-39,Danish,No higher education,187030.929,1355.0,,,,
Albertslund,165,1998,Women,30-39,Immigrants and descendants,Higher education,144323.151,145.0,,,,
Albertslund,165,1998,Women,30-39,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Women,30-39,Non-western immigrants and descendants,No higher education,138592.602,121.0,,,,
Albertslund,165,1998,Women,40-49,Danish,Higher education,243163.726,725.0,,,,
Albertslund,165,1998,Women,40-49,Danish,No higher education,222827.005,1004.0,,,,
Albertslund,165,1998,Women,40-49,Immigrants and descendants,Higher education,224742.694,51.0,,,,
Albertslund,165,1998,Women,40-49,Immigrants and descendants,No higher education,178724.918,96.0,,,,
Albertslund,165,1998,Women,40-49,Non-western immigrants and descendants,Higher education,247407.713,1514.0,,,,
Albertslund,165,1998,Women,40-49,Non-western immigrants and descendants,No higher education,165559.754,70.0,,,,
Albertslund,165,1998,Women,50-59,Danish,Higher education,208157.213,67.0,,,,
Albertslund,165,1998,Women,50-59,Danish,No higher education,294678.567,518.0,,,,
Albertslund,165,1998,Women,50-59,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Women,50-59,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Women,60-65,Danish,Higher education,280914.529,111.0,,,,
Albertslund,165,1998,Women,60-65,Danish,No higher education,208388.794,586.0,,,,
Albertslund,165,1998,Women,60-65,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Women,60-65,Immigrants and descendants,No higher education,,,,,,
Albertslund,165,1998,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Albertslund,165,1998,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,
Albertslund,165,1999,Men,30-39,Danish,Higher education,229044.986,370.0,,,,
Albertslund,165,1999,Men,30-39,Danish,No higher education,196973.068,1365.0,,,,
Albertslund,165,1999,Men,30-39,Immigrants and descendants,Higher education,174146.251,56.0,,,,
Albertslund,165,1999,Men,30-39,Immigrants and descendants,No higher education,150056.369,129.0,,,,
Albertslund,165,1999,Men,30-39,Non-western immigrants and descendants,Higher education,169783.656,51.0,,,,
Albertslund,165,1999,Men,30-39,Non-western immigrants and descendants,No higher education,148576.986,114.0,,,,
Albertslund,165,1999,Men,40-49,Danish,Higher education,250481.375,434.0,,,,
Albertslund,165,1999,Men,40-49,Danish,No higher education,222177.954,1035.0,,,,
Albertslund,165,1999,Men,40-49,Immigrants and descendants,Higher education,,,,,,
Albertslund,165,1999,Men,40-49,Immigrants and descendants,No higher education,167887.68,93.0,,,,
